model	subword_pooling	layer_pooling	task	dev_acc	test_acc
XLM-MLM-100	last	16	mood_verb	0.915	0.9
XLM-MLM-100	last	16	mood_verb	0.905	0.875
XLM-MLM-100	last	16	number[psor]_noun	0.99	0.975
XLM-MLM-100	last	16	number[psor]_noun	0.985	0.975
XLM-MLM-100	last	16	number[psor]_noun	0.985	0.975
XLM-MLM-100	last	16	number_adj	0.985	0.96
XLM-MLM-100	last	16	number_adj	0.98	0.955
XLM-MLM-100	last	16	number_adj	0.985	0.975
XLM-MLM-100	last	16	number_noun	0.985	0.965
XLM-MLM-100	last	16	number_noun	0.99	0.94
XLM-MLM-100	last	16	number_noun	0.975	0.96
XLM-MLM-100	last	16	number_verb	0.98	0.96
XLM-MLM-100	last	16	number_verb	0.975	0.95
XLM-MLM-100	last	16	number_verb	0.97	0.935
XLM-MLM-100	last	16	person[psor]_noun	0.9502487562189056	0.9452736318407958
XLM-MLM-100	last	16	person[psor]_noun	0.9402985074626866	0.9601990049751244
XLM-MLM-100	last	16	person[psor]_noun	0.945273631840796	0.9502487562189056
XLM-MLM-100	last	16	person_verb	0.9601990049751244	0.9402985074626866
XLM-MLM-100	last	16	person_verb	0.9502487562189056	0.9353233830845772
XLM-MLM-100	last	16	person_verb	0.9502487562189056	0.9303482587064676
XLM-MLM-100	last	16	tense_verb	0.965	0.935
XLM-MLM-100	last	16	tense_verb	0.97	0.92
XLM-MLM-100	last	16	tense_verb	0.96	0.93
XLM-MLM-100	last	16	verbform_verb	0.985	0.965
XLM-MLM-100	last	16	verbform_verb	0.99	0.965
XLM-MLM-100	last	16	verbform_verb	0.995	0.96
XLM-MLM-100	last	2	case_noun	0.9722222222222222	0.9398148148148148
XLM-MLM-100	last	2	case_noun	0.976851851851852	0.9212962962962964
XLM-MLM-100	last	2	case_noun	0.976851851851852	0.949074074074074
XLM-MLM-100	last	2	degree_adj	0.79	0.8208955223880597
XLM-MLM-100	last	2	degree_adj	0.795	0.8109452736318408
XLM-MLM-100	last	2	degree_adj	0.805	0.8109452736318408
XLM-MLM-100	last	2	mood_verb	0.885	0.83
XLM-MLM-100	last	2	mood_verb	0.895	0.855
XLM-MLM-100	last	2	mood_verb	0.885	0.84
XLM-MLM-100	last	2	number[psor]_noun	0.995	0.97
XLM-MLM-100	last	2	number[psor]_noun	0.995	0.955
XLM-MLM-100	last	2	number[psor]_noun	0.99	0.965
XLM-MLM-100	last	2	number_adj	0.975	0.965
XLM-MLM-100	last	2	number_adj	0.975	0.96
XLM-MLM-100	last	2	number_adj	0.975	0.97
XLM-MLM-100	last	2	number_noun	0.915	0.92
XLM-MLM-100	last	2	number_noun	0.915	0.91
XLM-MLM-100	last	2	number_noun	0.915	0.93
XLM-MLM-100	last	2	number_verb	0.97	0.95
XLM-MLM-100	last	2	number_verb	0.965	0.935
XLM-MLM-100	last	2	number_verb	0.965	0.945
XLM-MLM-100	last	2	person[psor]_noun	0.9402985074626866	0.8955223880597015
XLM-MLM-100	last	2	person[psor]_noun	0.9402985074626866	0.8706467661691543
XLM-MLM-100	last	2	person[psor]_noun	0.9402985074626866	0.8905472636815921
XLM-MLM-100	last	2	person_verb	0.9353233830845772	0.9353233830845772
XLM-MLM-100	last	2	person_verb	0.9353233830845772	0.9353233830845772
XLM-MLM-100	last	2	person_verb	0.945273631840796	0.9353233830845772
XLM-MLM-100	last	2	tense_verb	0.93	0.915
XLM-MLM-100	last	2	tense_verb	0.95	0.915
XLM-MLM-100	last	2	tense_verb	0.96	0.905
XLM-MLM-100	last	2	verbform_verb	0.96	0.935
XLM-MLM-100	last	2	verbform_verb	0.96	0.94
XLM-MLM-100	last	2	verbform_verb	0.96	0.94
XLM-MLM-100	last	3	case_noun	0.976851851851852	0.9444444444444444
XLM-MLM-100	last	3	case_noun	0.9814814814814816	0.9444444444444444
XLM-MLM-100	last	3	case_noun	0.976851851851852	0.9398148148148148
XLM-MLM-100	last	3	degree_adj	0.905	0.9104477611940298
XLM-MLM-100	last	3	degree_adj	0.9	0.9104477611940298
XLM-MLM-100	last	3	degree_adj	0.9	0.9054726368159204
XLM-MLM-100	last	3	mood_verb	0.91	0.885
XLM-MLM-100	last	3	mood_verb	0.905	0.895
XLM-MLM-100	last	3	mood_verb	0.9	0.89
XLM-MLM-100	last	3	number[psor]_noun	0.985	0.975
XLM-MLM-100	last	3	number[psor]_noun	0.99	0.955
XLM-MLM-100	last	3	number[psor]_noun	0.985	0.97
XLM-MLM-100	last	3	number_adj	0.98	0.965
XLM-MLM-100	last	3	number_adj	0.98	0.97
XLM-MLM-100	last	3	number_adj	0.98	0.97
XLM-MLM-100	last	3	number_noun	0.94	0.95
XLM-MLM-100	last	3	number_noun	0.925	0.93
XLM-MLM-100	last	3	number_noun	0.94	0.955
XLM-MLM-100	last	3	number_verb	0.965	0.945
XLM-MLM-100	last	3	number_verb	0.965	0.95
XLM-MLM-100	last	3	number_verb	0.965	0.945
XLM-MLM-100	last	3	person[psor]_noun	0.9552238805970148	0.9154228855721394
XLM-MLM-100	last	3	person[psor]_noun	0.945273631840796	0.9154228855721394
XLM-MLM-100	last	3	person[psor]_noun	0.9552238805970148	0.9154228855721394
XLM-MLM-100	last	3	person_verb	0.945273631840796	0.9203980099502488
XLM-MLM-100	last	3	person_verb	0.9402985074626866	0.9502487562189056
XLM-MLM-100	last	3	person_verb	0.9502487562189056	0.9203980099502488
XLM-MLM-100	last	3	tense_verb	0.965	0.945
XLM-MLM-100	last	3	tense_verb	0.97	0.955
XLM-MLM-100	last	3	tense_verb	0.965	0.925
XLM-MLM-100	last	3	verbform_verb	0.99	0.98
XLM-MLM-100	last	3	verbform_verb	0.99	0.985
XLM-MLM-100	last	3	verbform_verb	0.985	0.96
XLM-MLM-100	last	4	case_noun	0.976851851851852	0.9398148148148148
XLM-MLM-100	last	4	case_noun	0.976851851851852	0.9398148148148148
XLM-MLM-100	last	4	case_noun	0.976851851851852	0.9444444444444444
XLM-MLM-100	last	4	degree_adj	0.885	0.9004975124378108
XLM-MLM-100	last	4	degree_adj	0.885	0.9104477611940298
XLM-MLM-100	last	4	degree_adj	0.88	0.9054726368159204
XLM-MLM-100	last	4	mood_verb	0.91	0.89
XLM-MLM-100	last	4	mood_verb	0.9	0.91
XLM-MLM-100	last	4	mood_verb	0.905	0.9
XLM-MLM-100	last	4	number[psor]_noun	0.995	0.96
XLM-MLM-100	last	4	number[psor]_noun	0.995	0.96
XLM-MLM-100	last	4	number[psor]_noun	0.995	0.965
XLM-MLM-100	last	4	number_adj	0.975	0.98
XLM-MLM-100	last	4	number_adj	0.975	0.98
XLM-MLM-100	last	4	number_adj	0.975	0.975
XLM-MLM-100	last	4	number_noun	0.95	0.95
XLM-MLM-100	last	4	number_noun	0.945	0.95
XLM-MLM-100	last	4	number_noun	0.95	0.94
XLM-MLM-100	last	4	number_verb	0.97	0.955
XLM-MLM-100	last	4	number_verb	0.97	0.96
XLM-MLM-100	last	4	number_verb	0.97	0.96
XLM-MLM-100	last	4	person[psor]_noun	0.9303482587064676	0.8955223880597015
XLM-MLM-100	last	4	person[psor]_noun	0.9402985074626866	0.9203980099502488
XLM-MLM-100	last	4	person[psor]_noun	0.9502487562189056	0.9353233830845772
XLM-MLM-100	last	4	person_verb	0.9552238805970148	0.9303482587064676
XLM-MLM-100	last	4	person_verb	0.9701492537313432	0.9402985074626866
XLM-MLM-100	last	4	person_verb	0.9701492537313432	0.9353233830845772
XLM-MLM-100	last	4	tense_verb	0.945	0.92
XLM-MLM-100	last	4	tense_verb	0.955	0.935
XLM-MLM-100	last	4	tense_verb	0.96	0.935
XLM-MLM-100	last	4	verbform_verb	0.985	0.97
XLM-MLM-100	last	4	verbform_verb	0.99	0.965
XLM-MLM-100	last	4	verbform_verb	0.985	0.975
XLM-MLM-100	last	5	case_noun	0.976851851851852	0.949074074074074
XLM-MLM-100	last	5	case_noun	0.976851851851852	0.9398148148148148
XLM-MLM-100	last	5	case_noun	0.976851851851852	0.9444444444444444
XLM-MLM-100	last	5	degree_adj	0.89	0.9203980099502488
XLM-MLM-100	last	5	degree_adj	0.885	0.9253731343283582
XLM-MLM-100	last	5	degree_adj	0.89	0.9303482587064676
XLM-MLM-100	last	5	mood_verb	0.92	0.895
XLM-MLM-100	last	5	mood_verb	0.925	0.895
XLM-MLM-100	last	5	mood_verb	0.92	0.89
XLM-MLM-100	last	5	number[psor]_noun	0.985	0.97
XLM-MLM-100	last	5	number[psor]_noun	0.98	0.965
XLM-MLM-100	last	5	number[psor]_noun	0.99	0.96
XLM-MLM-100	last	5	number_adj	0.97	0.975
XLM-MLM-100	last	5	number_adj	0.97	0.975
XLM-MLM-100	last	5	number_adj	0.975	0.975
XLM-MLM-100	last	5	number_noun	0.935	0.93
XLM-MLM-100	last	5	number_noun	0.94	0.935
XLM-MLM-100	last	5	number_noun	0.935	0.94
XLM-MLM-100	last	5	number_verb	0.97	0.95
XLM-MLM-100	last	5	number_verb	0.97	0.955
XLM-MLM-100	last	5	number_verb	0.97	0.95
XLM-MLM-100	last	5	person[psor]_noun	0.9353233830845772	0.9253731343283582
XLM-MLM-100	last	5	person[psor]_noun	0.9502487562189056	0.9203980099502488
XLM-MLM-100	last	5	person[psor]_noun	0.9402985074626866	0.9253731343283582
XLM-MLM-100	last	5	person_verb	0.9502487562189056	0.9353233830845772
XLM-MLM-100	last	5	person_verb	0.965174129353234	0.9502487562189056
XLM-MLM-100	last	5	person_verb	0.9552238805970148	0.9452736318407958
XLM-MLM-100	last	5	tense_verb	0.955	0.925
XLM-MLM-100	last	5	tense_verb	0.955	0.935
XLM-MLM-100	last	5	tense_verb	0.965	0.93
XLM-MLM-100	last	5	verbform_verb	0.99	0.96
XLM-MLM-100	last	5	verbform_verb	0.99	0.97
XLM-MLM-100	last	5	verbform_verb	0.99	0.97
XLM-MLM-100	last	6	case_noun	0.976851851851852	0.949074074074074
XLM-MLM-100	last	6	case_noun	0.976851851851852	0.9583333333333334
XLM-MLM-100	last	6	case_noun	0.9675925925925926	0.9537037037037036
XLM-MLM-100	last	6	degree_adj	0.9	0.9502487562189056
XLM-MLM-100	last	6	degree_adj	0.91	0.9502487562189056
XLM-MLM-100	last	6	degree_adj	0.895	0.9452736318407958
XLM-MLM-100	last	6	mood_verb	0.925	0.89
XLM-MLM-100	last	6	mood_verb	0.925	0.885
XLM-MLM-100	last	6	mood_verb	0.92	0.9
XLM-MLM-100	last	6	number[psor]_noun	0.98	0.955
XLM-MLM-100	last	6	number[psor]_noun	0.975	0.945
XLM-MLM-100	last	6	number[psor]_noun	0.995	0.95
XLM-MLM-100	last	6	number_adj	0.975	0.98
XLM-MLM-100	last	6	number_adj	0.975	0.98
XLM-MLM-100	last	6	number_adj	0.975	0.98
XLM-MLM-100	last	6	number_noun	0.93	0.935
XLM-MLM-100	last	6	number_noun	0.935	0.93
XLM-MLM-100	last	6	number_noun	0.94	0.945
XLM-MLM-100	last	6	number_verb	0.975	0.955
XLM-MLM-100	last	6	number_verb	0.975	0.965
XLM-MLM-100	last	6	number_verb	0.975	0.955
XLM-MLM-100	last	6	person[psor]_noun	0.9402985074626866	0.9104477611940298
XLM-MLM-100	last	6	person[psor]_noun	0.9402985074626866	0.9054726368159204
XLM-MLM-100	last	6	person[psor]_noun	0.9502487562189056	0.9104477611940298
XLM-MLM-100	last	6	person_verb	0.945273631840796	0.9402985074626866
XLM-MLM-100	last	6	person_verb	0.9601990049751244	0.9452736318407958
XLM-MLM-100	last	6	person_verb	0.9502487562189056	0.9452736318407958
XLM-MLM-100	last	6	tense_verb	0.945	0.945
XLM-MLM-100	last	6	tense_verb	0.945	0.92
XLM-MLM-100	last	6	tense_verb	0.95	0.93
XLM-MLM-100	last	6	verbform_verb	0.99	0.965
XLM-MLM-100	last	6	verbform_verb	0.99	0.97
XLM-MLM-100	last	6	verbform_verb	0.98	0.955
XLM-MLM-100	last	7	case_noun	0.9722222222222222	0.9629629629629628
XLM-MLM-100	last	7	case_noun	0.976851851851852	0.9629629629629628
XLM-MLM-100	last	7	case_noun	0.976851851851852	0.9629629629629628
XLM-MLM-100	last	7	degree_adj	0.93	0.9452736318407958
XLM-MLM-100	last	7	degree_adj	0.93	0.9452736318407958
XLM-MLM-100	last	7	degree_adj	0.935	0.9502487562189056
XLM-MLM-100	last	7	mood_verb	0.905	0.895
XLM-MLM-100	last	7	mood_verb	0.91	0.89
XLM-MLM-100	last	7	mood_verb	0.91	0.91
XLM-MLM-100	last	7	number[psor]_noun	1.0	0.96
XLM-MLM-100	last	7	number[psor]_noun	1.0	0.955
XLM-MLM-100	last	7	number[psor]_noun	1.0	0.96
XLM-MLM-100	last	7	number_adj	0.97	0.97
XLM-MLM-100	last	7	number_adj	0.97	0.98
XLM-MLM-100	last	7	number_adj	0.975	0.98
XLM-MLM-100	last	7	number_noun	0.925	0.945
XLM-MLM-100	last	7	number_noun	0.93	0.95
XLM-MLM-100	last	7	number_noun	0.925	0.955
XLM-MLM-100	last	7	number_verb	0.97	0.96
XLM-MLM-100	last	7	number_verb	0.97	0.96
XLM-MLM-100	last	7	number_verb	0.97	0.955
XLM-MLM-100	last	7	person[psor]_noun	0.9253731343283582	0.8955223880597015
XLM-MLM-100	last	7	person[psor]_noun	0.9253731343283582	0.9104477611940298
XLM-MLM-100	last	7	person[psor]_noun	0.9253731343283582	0.8855721393034826
XLM-MLM-100	last	7	person_verb	0.945273631840796	0.9502487562189056
XLM-MLM-100	last	7	person_verb	0.945273631840796	0.9552238805970148
XLM-MLM-100	last	7	person_verb	0.945273631840796	0.9303482587064676
XLM-MLM-100	last	7	tense_verb	0.955	0.935
XLM-MLM-100	last	7	tense_verb	0.955	0.93
XLM-MLM-100	last	7	tense_verb	0.95	0.945
XLM-MLM-100	last	7	verbform_verb	0.98	0.97
XLM-MLM-100	last	7	verbform_verb	0.98	0.97
XLM-MLM-100	last	7	verbform_verb	0.985	0.96
XLM-MLM-100	last	8	case_noun	0.9722222222222222	0.9583333333333334
XLM-MLM-100	last	8	case_noun	0.9722222222222222	0.9629629629629628
XLM-MLM-100	last	8	case_noun	0.9722222222222222	0.9583333333333334
XLM-MLM-100	last	8	degree_adj	0.93	0.9353233830845772
XLM-MLM-100	last	8	degree_adj	0.91	0.9552238805970148
XLM-MLM-100	last	8	degree_adj	0.935	0.9552238805970148
XLM-MLM-100	last	8	mood_verb	0.915	0.89
XLM-MLM-100	last	8	mood_verb	0.9	0.9
XLM-MLM-100	last	8	mood_verb	0.915	0.89
XLM-MLM-100	last	8	number[psor]_noun	0.99	0.955
XLM-MLM-100	last	8	number[psor]_noun	0.985	0.955
XLM-MLM-100	last	8	number[psor]_noun	0.99	0.955
XLM-MLM-100	last	8	number_adj	0.97	0.98
XLM-MLM-100	last	8	number_adj	0.97	0.98
XLM-MLM-100	last	8	number_adj	0.97	0.98
XLM-MLM-100	last	8	number_noun	0.93	0.955
XLM-MLM-100	last	8	number_noun	0.925	0.95
XLM-MLM-100	last	8	number_noun	0.93	0.955
XLM-MLM-100	last	8	number_verb	0.97	0.955
XLM-MLM-100	last	8	number_verb	0.975	0.95
XLM-MLM-100	last	8	number_verb	0.97	0.95
XLM-MLM-100	last	8	person[psor]_noun	0.9203980099502488	0.8606965174129353
XLM-MLM-100	last	8	person[psor]_noun	0.9203980099502488	0.9154228855721394
XLM-MLM-100	last	8	person[psor]_noun	0.9203980099502488	0.8955223880597015
XLM-MLM-100	last	8	person_verb	0.945273631840796	0.9353233830845772
XLM-MLM-100	last	8	person_verb	0.9203980099502488	0.9353233830845772
XLM-MLM-100	last	8	person_verb	0.9253731343283582	0.9402985074626866
XLM-MLM-100	last	8	tense_verb	0.94	0.95
XLM-MLM-100	last	8	tense_verb	0.945	0.94
XLM-MLM-100	last	8	tense_verb	0.94	0.95
XLM-MLM-100	last	8	verbform_verb	0.99	0.97
XLM-MLM-100	last	8	verbform_verb	0.99	0.97
XLM-MLM-100	last	8	verbform_verb	0.985	0.97
XLM-MLM-100	last	9	case_noun	0.9675925925925926	0.9398148148148148
XLM-MLM-100	last	9	case_noun	0.9675925925925926	0.949074074074074
XLM-MLM-100	last	9	case_noun	0.9722222222222222	0.9537037037037036
XLM-MLM-100	last	9	degree_adj	0.935	0.9601990049751244
XLM-MLM-100	last	9	degree_adj	0.925	0.9552238805970148
XLM-MLM-100	last	9	degree_adj	0.925	0.9601990049751244
XLM-MLM-100	last	9	mood_verb	0.93	0.88
XLM-MLM-100	last	9	mood_verb	0.915	0.89
XLM-MLM-100	last	9	mood_verb	0.915	0.88
XLM-MLM-100	last	9	number[psor]_noun	0.995	0.96
XLM-MLM-100	last	9	number[psor]_noun	0.995	0.965
XLM-MLM-100	last	9	number[psor]_noun	0.995	0.965
XLM-MLM-100	last	9	number_adj	0.965	0.98
XLM-MLM-100	last	9	number_adj	0.965	0.98
XLM-MLM-100	last	9	number_adj	0.965	0.98
XLM-MLM-100	last	9	number_noun	0.945	0.96
XLM-MLM-100	last	9	number_noun	0.945	0.955
XLM-MLM-100	last	9	number_noun	0.94	0.945
XLM-MLM-100	last	9	number_verb	0.975	0.95
XLM-MLM-100	last	9	number_verb	0.975	0.95
XLM-MLM-100	last	9	number_verb	0.975	0.95
XLM-MLM-100	last	9	person[psor]_noun	0.9253731343283582	0.9502487562189056
XLM-MLM-100	last	9	person[psor]_noun	0.9303482587064676	0.9502487562189056
XLM-MLM-100	last	9	person[psor]_noun	0.9253731343283582	0.9452736318407958
XLM-MLM-100	last	9	person_verb	0.9303482587064676	0.9452736318407958
XLM-MLM-100	last	9	person_verb	0.9253731343283582	0.9402985074626866
XLM-MLM-100	last	9	person_verb	0.9203980099502488	0.9303482587064676
XLM-MLM-100	last	9	tense_verb	0.95	0.935
XLM-MLM-100	last	9	tense_verb	0.96	0.955
XLM-MLM-100	last	9	tense_verb	0.95	0.94
XLM-MLM-100	last	9	verbform_verb	0.985	0.96
XLM-MLM-100	last	9	verbform_verb	0.98	0.965
XLM-MLM-100	last	9	verbform_verb	0.985	0.965
XLM-MLM-100	last	weighted_sum	case_noun	0.9814814814814816	0.9583333333333334
XLM-MLM-100	last	weighted_sum	case_noun	0.976851851851852	0.9537037037037036
XLM-MLM-100	last	weighted_sum	case_noun	0.976851851851852	0.9583333333333334
XLM-MLM-100	last	weighted_sum	degree_adj	0.935	0.9601990049751244
XLM-MLM-100	last	weighted_sum	degree_adj	0.935	0.9601990049751244
XLM-MLM-100	last	weighted_sum	degree_adj	0.935	0.965174129353234
XLM-MLM-100	last	weighted_sum	mood_verb	0.925	0.905
XLM-MLM-100	last	weighted_sum	mood_verb	0.94	0.925
XLM-MLM-100	last	weighted_sum	mood_verb	0.925	0.92
XLM-MLM-100	last	weighted_sum	number[psor]_noun	1.0	0.97
XLM-MLM-100	last	weighted_sum	number[psor]_noun	1.0	0.965
XLM-MLM-100	last	weighted_sum	number[psor]_noun	1.0	0.965
XLM-MLM-100	last	weighted_sum	number_adj	0.985	0.98
XLM-MLM-100	last	weighted_sum	number_adj	0.985	0.98
XLM-MLM-100	last	weighted_sum	number_adj	0.985	0.98
XLM-MLM-100	last	weighted_sum	number_noun	0.975	0.96
XLM-MLM-100	last	weighted_sum	number_noun	0.975	0.955
XLM-MLM-100	last	weighted_sum	number_noun	0.97	0.96
XLM-MLM-100	last	weighted_sum	number_verb	0.965	0.97
XLM-MLM-100	last	weighted_sum	number_verb	0.965	0.965
XLM-MLM-100	last	weighted_sum	number_verb	0.965	0.96
XLM-MLM-100	last	weighted_sum	person[psor]_noun	0.945273631840796	0.9452736318407958
XLM-MLM-100	last	weighted_sum	person[psor]_noun	0.9402985074626866	0.9402985074626866
XLM-MLM-100	last	weighted_sum	person[psor]_noun	0.945273631840796	0.9552238805970148
XLM-MLM-100	last	weighted_sum	person_verb	0.945273631840796	0.9552238805970148
XLM-MLM-100	last	weighted_sum	person_verb	0.945273631840796	0.9452736318407958
XLM-MLM-100	last	weighted_sum	person_verb	0.9502487562189056	0.9502487562189056
XLM-MLM-100	last	weighted_sum	tense_verb	0.965	0.935
XLM-MLM-100	last	weighted_sum	tense_verb	0.97	0.945
XLM-MLM-100	last	weighted_sum	tense_verb	0.965	0.945
XLM-MLM-100	last	weighted_sum	verbform_verb	0.995	0.955
XLM-MLM-100	last	weighted_sum	verbform_verb	0.995	0.965
XLM-MLM-100	last	weighted_sum	verbform_verb	0.995	0.965
distil-mBERT	first	0	case_noun	0.0833333333333333	0.0787037037037037
distil-mBERT	first	0	case_noun	0.0833333333333333	0.1064814814814814
distil-mBERT	first	0	case_noun	0.0833333333333333	0.0879629629629629
distil-mBERT	first	0	degree_adj	0.66	0.7064676616915423
distil-mBERT	first	0	degree_adj	0.685	0.6865671641791045
distil-mBERT	first	0	degree_adj	0.67	0.6666666666666666
distil-mBERT	first	0	mood_verb	0.305	0.285
distil-mBERT	first	0	mood_verb	0.31	0.305
distil-mBERT	first	0	mood_verb	0.325	0.305
distil-mBERT	first	0	number[psor]_noun	0.555	0.505
distil-mBERT	first	0	number[psor]_noun	0.575	0.5
distil-mBERT	first	0	number[psor]_noun	0.575	0.55
distil-mBERT	first	0	number_adj	0.585	0.6
distil-mBERT	first	0	number_adj	0.59	0.555
distil-mBERT	first	0	number_adj	0.6	0.55
distil-mBERT	first	0	number_noun	0.475	0.485
distil-mBERT	first	0	number_noun	0.485	0.49
distil-mBERT	first	0	number_noun	0.53	0.52
distil-mBERT	first	0	number_verb	0.545	0.59
distil-mBERT	first	0	number_verb	0.545	0.54
distil-mBERT	first	0	number_verb	0.585	0.49
distil-mBERT	first	0	person[psor]_noun	0.4577114427860697	0.373134328358209
distil-mBERT	first	0	person[psor]_noun	0.4676616915422885	0.3482587064676617
distil-mBERT	first	0	person[psor]_noun	0.4577114427860697	0.3880597014925373
distil-mBERT	first	0	person_verb	0.4029850746268656	0.3532338308457711
distil-mBERT	first	0	person_verb	0.3880597014925373	0.3681592039800995
distil-mBERT	first	0	person_verb	0.417910447761194	0.3383084577114428
distil-mBERT	first	0	tense_verb	0.575	0.615
distil-mBERT	first	0	tense_verb	0.515	0.64
distil-mBERT	first	0	tense_verb	0.56	0.625
distil-mBERT	first	0	verbform_verb	0.565	0.49
distil-mBERT	first	0	verbform_verb	0.57	0.515
distil-mBERT	first	0	verbform_verb	0.55	0.495
distil-mBERT	first	1	case_noun	0.0925925925925925	0.0833333333333333
distil-mBERT	first	1	case_noun	0.074074074074074	0.0879629629629629
distil-mBERT	first	1	case_noun	0.074074074074074	0.0555555555555555
distil-mBERT	first	1	degree_adj	0.73	0.6666666666666666
distil-mBERT	first	1	degree_adj	0.69	0.7114427860696517
distil-mBERT	first	1	degree_adj	0.685	0.6517412935323383
distil-mBERT	first	1	mood_verb	0.39	0.345
distil-mBERT	first	1	mood_verb	0.4	0.355
distil-mBERT	first	1	mood_verb	0.42	0.34
distil-mBERT	first	1	number[psor]_noun	0.605	0.54
distil-mBERT	first	1	number[psor]_noun	0.62	0.59
distil-mBERT	first	1	number[psor]_noun	0.635	0.595
distil-mBERT	first	1	number_adj	0.625	0.57
distil-mBERT	first	1	number_adj	0.61	0.58
distil-mBERT	first	1	number_adj	0.62	0.585
distil-mBERT	first	1	number_noun	0.57	0.525
distil-mBERT	first	1	number_noun	0.545	0.535
distil-mBERT	first	1	number_noun	0.53	0.54
distil-mBERT	first	1	number_verb	0.57	0.585
distil-mBERT	first	1	number_verb	0.57	0.545
distil-mBERT	first	1	number_verb	0.56	0.55
distil-mBERT	first	1	person[psor]_noun	0.5422885572139303	0.4577114427860697
distil-mBERT	first	1	person[psor]_noun	0.5572139303482587	0.4975124378109453
distil-mBERT	first	1	person[psor]_noun	0.5870646766169154	0.5373134328358209
distil-mBERT	first	1	person_verb	0.4328358208955223	0.3681592039800995
distil-mBERT	first	1	person_verb	0.4378109452736318	0.3930348258706468
distil-mBERT	first	1	person_verb	0.4228855721393035	0.3880597014925373
distil-mBERT	first	1	tense_verb	0.62	0.63
distil-mBERT	first	1	tense_verb	0.63	0.63
distil-mBERT	first	1	tense_verb	0.625	0.635
distil-mBERT	first	1	verbform_verb	0.635	0.57
distil-mBERT	first	1	verbform_verb	0.62	0.595
distil-mBERT	first	1	verbform_verb	0.64	0.625
distil-mBERT	first	2	case_noun	0.125	0.1064814814814814
distil-mBERT	first	2	case_noun	0.1064814814814814	0.0972222222222222
distil-mBERT	first	2	case_noun	0.1157407407407407	0.1111111111111111
distil-mBERT	first	2	degree_adj	0.815	0.8208955223880597
distil-mBERT	first	2	degree_adj	0.805	0.8059701492537313
distil-mBERT	first	2	degree_adj	0.82	0.8507462686567164
distil-mBERT	first	2	mood_verb	0.465	0.445
distil-mBERT	first	2	mood_verb	0.465	0.45
distil-mBERT	first	2	mood_verb	0.455	0.43
distil-mBERT	first	2	number[psor]_noun	0.68	0.725
distil-mBERT	first	2	number[psor]_noun	0.685	0.705
distil-mBERT	first	2	number[psor]_noun	0.695	0.7
distil-mBERT	first	2	number_adj	0.755	0.68
distil-mBERT	first	2	number_adj	0.735	0.695
distil-mBERT	first	2	number_adj	0.72	0.665
distil-mBERT	first	2	number_noun	0.63	0.55
distil-mBERT	first	2	number_noun	0.615	0.645
distil-mBERT	first	2	number_noun	0.645	0.645
distil-mBERT	first	2	number_verb	0.645	0.595
distil-mBERT	first	2	number_verb	0.625	0.59
distil-mBERT	first	2	number_verb	0.645	0.565
distil-mBERT	first	2	person[psor]_noun	0.6318407960199005	0.5472636815920398
distil-mBERT	first	2	person[psor]_noun	0.6218905472636815	0.5422885572139303
distil-mBERT	first	2	person[psor]_noun	0.6169154228855721	0.572139303482587
distil-mBERT	first	2	person_verb	0.4626865671641791	0.3880597014925373
distil-mBERT	first	2	person_verb	0.4875621890547263	0.3582089552238806
distil-mBERT	first	2	person_verb	0.5074626865671642	0.3880597014925373
distil-mBERT	first	2	tense_verb	0.7	0.705
distil-mBERT	first	2	tense_verb	0.675	0.665
distil-mBERT	first	2	tense_verb	0.7	0.695
distil-mBERT	first	2	verbform_verb	0.795	0.75
distil-mBERT	first	2	verbform_verb	0.78	0.765
distil-mBERT	first	2	verbform_verb	0.755	0.75
distil-mBERT	first	3	case_noun	0.1666666666666666	0.1296296296296296
distil-mBERT	first	3	case_noun	0.1805555555555555	0.1712962962962963
distil-mBERT	first	3	case_noun	0.1527777777777778	0.1296296296296296
distil-mBERT	first	3	degree_adj	0.845	0.8706467661691543
distil-mBERT	first	3	degree_adj	0.86	0.8805970149253731
distil-mBERT	first	3	degree_adj	0.86	0.8805970149253731
distil-mBERT	first	3	mood_verb	0.57	0.53
distil-mBERT	first	3	mood_verb	0.605	0.57
distil-mBERT	first	3	mood_verb	0.58	0.58
distil-mBERT	first	3	number[psor]_noun	0.775	0.725
distil-mBERT	first	3	number[psor]_noun	0.785	0.725
distil-mBERT	first	3	number[psor]_noun	0.76	0.73
distil-mBERT	first	3	number_adj	0.835	0.805
distil-mBERT	first	3	number_adj	0.82	0.79
distil-mBERT	first	3	number_adj	0.815	0.78
distil-mBERT	first	3	number_noun	0.72	0.64
distil-mBERT	first	3	number_noun	0.735	0.69
distil-mBERT	first	3	number_noun	0.725	0.695
distil-mBERT	first	3	number_verb	0.715	0.65
distil-mBERT	first	3	number_verb	0.715	0.685
distil-mBERT	first	3	number_verb	0.715	0.675
distil-mBERT	first	3	person[psor]_noun	0.7114427860696517	0.6467661691542289
distil-mBERT	first	3	person[psor]_noun	0.6965174129353234	0.6467661691542289
distil-mBERT	first	3	person[psor]_noun	0.6716417910447762	0.6069651741293532
distil-mBERT	first	3	person_verb	0.5373134328358209	0.5024875621890548
distil-mBERT	first	3	person_verb	0.5422885572139303	0.5174129353233831
distil-mBERT	first	3	person_verb	0.527363184079602	0.4975124378109453
